,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,extended_entities,label
201,1.25261235921604E+018,Tue Apr 21 14:57:13 +0000 2020,1.25261235921604E+018,1.25261235921604E+018,"@Anushka80136450 @Sansajran @nadeerap6 @Tharindu20067 @gim_Rathnayaka @iamharshana1 @SuMi93Ukkun @Sanjivakuk @Thushar69054480 @PriyadarshaniG9 @subhaashan @unknown_lankan @MaheshikaSanda9 @Wasanthishiyam1 @AyNaGsEuL101 @SavinduVidushan @Dew_Rajapaksha @OshaniL @im_PATHUMA @imbebaa @HarshaSanjaya89 @SupunSandaru10 @Chandu_original @I_am_Chathu @QzNuwanthi @RakzzMaduOnline @anj_i_ @MaithripalaS @tharindu_dilanj @tharu____ @j_binal_ @nirvaan_bopage @Mr6feet @oshanda77 @s_sooriyage @ShehanThamel @ItsmeSuppa @Sachith52220213 @Sulaksh7 @MinushaSonali @SenaraShavi @thilin4_herath @Shez_allon @ireshaaa @KasunKoswattha @NisalAkalanka1 @rasanjana29 @LadyBossHippo @dead_mans_creed රෝසා....
බල්ලා ගෙනෙන් පොල්ල මරන්ඩ..
මගෙ රෝසා මගෙ රෝසා...",False,"[679, 735]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sansajran', 'name': 'Neimand', 'id': 199129412, 'id_str': '199129412', 'indices': [17, 27]}, {'screen_name': 'nadeerap6', 'name': '🚘🚘 🔱ගම්පහ නදීර🔱🚘🚘', 'id': 462616112, 'id_str': '462616112', 'indices': [28, 38]}, {'screen_name': 'Tharindu20067', 'name': 'හඳ මාමා 👀 🇱🇰', 'id': 381971257, 'id_str': '381971257', 'indices': [39, 53]}, {'screen_name': 'gim_Rathnayaka', 'name': '__ගිම්__තනි අකුර✍🏻', 'id': 1167383307140644864, 'id_str': '1167383307140644864', 'indices': [54, 69]}, {'screen_name': 'iamharshana1', 'name': 'Harshana Kavshalya', 'id': 1072765984468021248, 'id_str': '1072765984468021248', 'indices': [70, 83]}, {'screen_name': 'Thushar69054480', 'name': 'thushi cool', 'id': 1148518959416848386, 'id_str': '1148518959416848386', 'indices': [109, 125]}, {'screen_name': 'PriyadarshaniG9', 'name': '🌸🌼🏵🌸දර්ශී\U0001f970😍', 'id': 1171426361002479616, 'id_str': '1171426361002479616', 'indices': [126, 142]}, {'screen_name': 'subhaashan', 'name': '𝓢𝓾𝓫𝓱𝓪𝓼𝓱', 'id': 1510693087, 'id_str': '1510693087', 'indices': [143, 154]}, {'screen_name': 'unknown_lankan', 'name': 'දින්නා යකෝ 🎉🇱🇰 🐸', 'id': 3591912206, 'id_str': '3591912206', 'indices': [155, 170]}, {'screen_name': 'MaheshikaSanda9', 'name': 'මහේෂි ❤️❤️', 'id': 1182168203625209856, 'id_str': '1182168203625209856', 'indices': [171, 187]}, {'screen_name': 'Wasanthishiyam1', 'name': 'Wasanthi shiyamali punchihewa.', 'id': 1085455311937273857, 'id_str': '1085455311937273857', 'indices': [188, 204]}, {'screen_name': 'AyNaGsEuL101', 'name': 'AngelGirl101', 'id': 1197539374109474817, 'id_str': '1197539374109474817', 'indices': [205, 218]}, {'screen_name': 'SavinduVidushan', 'name': 'ꜱᴄᴏʀᴘɪᴏɴ 🦂🇱🇰', 'id': 2925554527, 'id_str': '2925554527', 'indices': [219, 235]}, {'screen_name': 'Dew_Rajapaksha', 'name': 'මල් කුමාරි... 🌼😌❤️', 'id': 1138802478500024320, 'id_str': '1138802478500024320', 'indices': [236, 251]}, {'screen_name': 'OshaniL', 'name': 'Oshee💕🌸', 'id': 1075590002606632960, 'id_str': '1075590002606632960', 'indices': [252, 260]}, {'screen_name': 'HarshaSanjaya89', 'name': 'Harsha Sanjaya 🇱🇰', 'id': 1121288383848861696, 'id_str': '1121288383848861696', 'indices': [282, 298]}, {'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [315, 331]}, {'screen_name': 'I_am_Chathu', 'name': '🅃🄷🄾🄼🄸 ғᴏʀ ʏᴏᴜ', 'id': 1163026373465792512, 'id_str': '1163026373465792512', 'indices': [332, 344]}, {'screen_name': 'QzNuwanthi', 'name': 'Nuwanthi Polpalandeniya', 'id': 708241942518370304, 'id_str': '708241942518370304', 'indices': [345, 356]}, {'screen_name': 'RakzzMaduOnline', 'name': '🐾️Baby Koala🖤🐨🐾️ 💤', 'id': 1014093357318934529, 'id_str': '1014093357318934529', 'indices': [357, 373]}, {'screen_name': 'anj_i_', 'name': 'Anjo🇱🇰', 'id': 1086509017466204160, 'id_str': '1086509017466204160', 'indices': [374, 381]}, {'screen_name': 'MaithripalaS', 'name': 'Maithripala Sirisena', 'id': 3002789437, 'id_str': '3002789437', 'indices': [382, 395]}, {'screen_name': 'tharindu_dilanj', 'name': 'travelling_islander 📸 ට්\u200dරැවෙලින්ග් අයිලන්ඩර්', 'id': 3319785829, 'id_str': '3319785829', 'indices': [396, 412]}, {'screen_name': 'tharu____', 'name': 'H O P E 🌼', 'id': 1093031929690042368, 'id_str': '1093031929690042368', 'indices': [413, 423]}, {'screen_name': 'j_binal_', 'name': 'Binal Chanuka 🇱🇰', 'id': 970249774917021697, 'id_str': '970249774917021697', 'indices': [424, 433]}, {'screen_name': 'nirvaan_bopage', 'name': 'Nirvaan bopage', 'id': 1236212242170826752, 'id_str': '1236212242170826752', 'indices': [434, 449]}, {'screen_name': 'Mr6feet', 'name': 'Mr6feet \U0001f974', 'id': 268127286, 'id_str': '268127286', 'indices': [450, 458]}, {'screen_name': 'oshanda77', 'name': 'Oshanda ඔෂඳ Samarawickrama', 'id': 463292383, 'id_str': '463292383', 'indices': [459, 469]}, {'screen_name': 'ShehanThamel', 'name': 'Shehan Thamel', 'id': 170221362, 'id_str': '170221362', 'indices': [483, 496]}, {'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [497, 508]}, {'screen_name': 'Sachith52220213', 'name': 'සචිත් 様々絵鰓', 'id': 1120384695148191745, 'id_str': '1120384695148191745', 'indices': [509, 525]}, {'screen_name': 'Sulaksh7', 'name': 'සුලා 🖤🇱🇰', 'id': 1685742714, 'id_str': '1685742714', 'indices': [526, 535]}, {'screen_name': 'MinushaSonali', 'name': 'Sonali Minusha', 'id': 767239802353627136, 'id_str': '767239802353627136', 'indices': [536, 550]}, {'screen_name': 'SenaraShavi', 'name': 'ᴘᴇʀɪᴡɪɴᴋʟᴇ ❄️🇱🇰', 'id': 1163358280959299584, 'id_str': '1163358280959299584', 'indices': [551, 563]}, {'screen_name': 'ireshaaa', 'name': 'ireshaaa', 'id': 1340656800073302016, 'id_str': '1340656800073302016', 'indices': [592, 601]}, {'screen_name': 'KasunKoswattha', 'name': 'Kasun K', 'id': 327293824, 'id_str': '327293824', 'indices': [602, 617]}, {'screen_name': 'NisalAkalanka1', 'name': 'Nisal 🅰️kalanka (අකේ)®️🇱🇰 ☸️ 🇱🇰', 'id': 825418195649441792, 'id_str': '825418195649441792', 'indices': [618, 633]}, {'screen_name': 'rasanjana29', 'name': '🚀', 'id': 1042559926042652672, 'id_str': '1042559926042652672', 'indices': [634, 646]}, {'screen_name': 'LadyBossHippo', 'name': 'Lady Boss 🖤', 'id': 965080511205949440, 'id_str': '965080511205949440', 'indices': [647, 661]}, {'screen_name': 'dead_mans_creed', 'name': '🇱🇰 ☠️ මහසොහොන් ☠️ 🇱🇰', 'id': 233860469, 'id_str': '233860469', 'indices': [662, 678]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.25261202909499E+018,1.25261202909499E+018,1.11020364369594E+018,1.11020364369594E+018,anushaka_____,2533578847,2533578847,,,,,False,0,7,3,0,1.25228887345305E+018,1.25228887345305E+018,False,False,si,,,,,,,,,0
202,1.54983773451207E+017,Thu Jan 05 17:53:05 +0000 2012,1.54983773451207E+017,1.54983773451207E+017,"@kattasambal ඔල්සෝ, මම දන්නවා ඇත්ත කතාව. එත් ඉතින් ඔයාට කුනුහරපයෙන් බන්නින්න තියෙන චාන්ස් එක මම ගන්න එපැයි පුතා. :D",False,"[0, 115]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kattasambal', 'name': 'Chomal', 'id': 71809949, 'id_str': '71809949', 'indices': [0, 12]}], 'urls': []}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.54983159845495E+017,1.54983159845495E+017,71809949,71809949,kattasambal,212221864,212221864,,,,,False,0,0,1,0,1.54983159845495E+017,1.54983159845495E+017,False,False,si,,,,,,,,,0
203,1.33689683274884E+018,Thu Dec 10 04:53:37 +0000 2020,1.33689683274884E+018,1.33689683274884E+018,@nipuna__d @jimpapz තෝ පල කාලකණ්ණියා,False,"[20, 36]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nipuna__d', 'name': 'සැන්ඩි 🍀🦇🇱🇰', 'id': 247162345, 'id_str': '247162345', 'indices': [0, 10]}, {'screen_name': 'jimpapz', 'name': 'ජිම් පප්පා➰', 'id': 1110635597813571584, 'id_str': '1110635597813571584', 'indices': [11, 19]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.33686681957185E+018,1.33686681957185E+018,247162345,247162345,nipuna__d,3591912206,3591912206,,,,,False,0,3,1,0,1.33673577791334E+018,1.33673577791334E+018,False,False,si,,,,,,,,,1
204,1.30300168862252E+018,Mon Sep 07 16:06:25 +0000 2020,1.30300168862252E+018,1.30300168862252E+018,"ඌරගෙ ගෑනුසතා ඊරි නම්
බල්ලගෙ ගෑනු සතා බැල්ලි නම්
නයාගෙ ගෑනු සතා නයනි නෙවේද",False,"[0, 73]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.20538602574636E+018,1.20538602574636E+018,,,,,False,0,7,1,0,1.30300168862252E+018,1.30300168862252E+018,False,False,si,,,,,,,,,0
206,1.13804099104937E+018,Mon Jun 10 11:11:30 +0000 2019,1.13804099104937E+018,1.13804099104937E+018,දැන්වත් තේරෙනවද 🧐,False,"[0, 17]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,7.96500815846474E+017,7.96500815846474E+017,,,,,True,0,2,1,0,1.13804099104937E+018,1.13804099104937E+018,False,False,si,,,,1.13757761610021E+018,1.13757761610021E+018,"{'url': 'https://t.co/i5c2H1fyX0', 'expanded': 'https://twitter.com/USAmbSLM/status/1137577616100208641', 'display': 'twitter.com/USAmbSLM/statu…'}",,,0
208,1.17548550359378E+018,Sat Sep 21 19:02:38 +0000 2019,1.17548550359378E+018,1.17548550359378E+018,"ෆේක් ඉන්නවා ද ""ලයිකා බැල්ලි"" හරි ""යුරි ගගාරින්"" හරි😌 චැලේන්ජ් කරම්න",False,"[0, 67]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.13917182542482E+018,1.13917182542482E+018,,,,,True,0,4,1,0,1.17548550359378E+018,1.17548550359378E+018,False,False,si,,,,1.17525467321888E+018,1.17525467321888E+018,"{'url': 'https://t.co/QZV5C8uvB1', 'expanded': 'https://twitter.com/itsmepasindu/status/1175254673218883584', 'display': 'twitter.com/itsmepasindu/s…'}",,,0
209,1.30972810883718E+018,Sat Sep 26 05:34:49 +0000 2020,1.30972810883718E+018,1.30972810883718E+018,"@thnsameera තව තව එල්ලි 
පලයන් බැල්ලි ...",False,"[12, 41]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thnsameera', 'name': 'NOONE', 'id': 324090154, 'id_str': '324090154', 'indices': [0, 11]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.3076206855948E+018,1.3076206855948E+018,324090154,324090154,thnsameera,2218065254,2218065254,,,,,False,0,1,0,0,1.3076206855948E+018,1.3076206855948E+018,False,False,si,,,,,,,,,1
210,1.08445105318407E+018,Sun Jan 13 14:04:13 +0000 2019,1.08445105318407E+018,1.08445105318407E+018,"අපෙ බැල්ලි නැට්ට වනනකොට ඇතිවෙන චාලක ශක්තිය,විද්‍යුත් ශක්තිය බවට පරිවර්තනය කරන්න පුලුවන් ගැජමැටික් එකක් තිබ්බ නම් අපිට ඉන්දියාවටත් කරන්ට් එක දෙන්න තිබ්බා 😎💪 🐕 

#SLBitch 😂",False,"[0, 170]","{'hashtags': [{'text': 'SLBitch', 'indices': [160, 168]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.13738846416974E+017,7.13738846416974E+017,,,,,False,2,58,3,2,1.08445105318407E+018,1.08445105318407E+018,False,False,si,,,,,,,,,0
211,1.15609896273206E+018,Tue Jul 30 07:07:26 +0000 2019,1.15609896273206E+018,1.15609896273206E+018,"උඹ ගෙදර බැල්ලි නිසාද ""චූටිකුකූ"" කියල නම දාලා තියෙන්නේ?

නැත්තම් කුක්කු දෙක චූටි නිසාද? 🤔",False,"[0, 88]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2775054089,2775054089,,,,,True,0,2,0,0,1.15609896273206E+018,1.15609896273206E+018,False,False,si,,,,1.15608790943637E+018,1.15608790943637E+018,"{'url': 'https://t.co/iTSLbX4a0q', 'expanded': 'https://twitter.com/BasnayakageGopi/status/1156087909436366848', 'display': 'twitter.com/BasnayakageGop…'}",,,1
212,1.12361787624881E+018,Wed May 01 15:59:12 +0000 2019,1.12361787624881E+018,1.12361787624881E+018,මට නම් ⁣ට්විටර් එකෙන් බල්ලෙක්වත් එපා✋😂,False,"[0, 38]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,452931555,452931555,,,,,False,2,98,16,2,1.12361787624881E+018,1.12361787624881E+018,False,False,si,,,,,,,,,0
213,1.20975279639805E+018,Wed Dec 25 08:28:37 +0000 2019,1.20975279639805E+018,1.20975279639805E+018,ළමයින්ට ලිංගික අධ්‍යාපනය ලබාදුන්නම පුතේ මල් ආසනේ සුද්ද කරන්න මම හාමුදුවන්ගෙන් කොස්සක් ඉල්ලන් එන්නම් කියලා ආවාසෙ ගෙට රිංගන්න උපාසක අම්මලට බෑනේ. අන්න ඒකයි සඝයෝ විරුද්ධ  🤣🤣🤣🤣,False,"[0, 171]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,329826075,329826075,,,,,False,0,0,2,0,1.20975279639805E+018,1.20975279639805E+018,False,False,si,,,,,,,,,1
215,1.24851428471736E+018,Fri Apr 10 07:32:56 +0000 2020,1.24851428471736E+018,1.24851428471736E+018,@imtutuu Mung la happila marennethdha tiper ekata wath. පිස්සු මොඩ බැල්ලි ටික.,False,"[9, 78]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'imtutuu', 'name': 'TuTu ツ 🇱🇰', 'id': 4691793109, 'id_str': '4691793109', 'indices': [0, 8]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24808532586529E+018,1.24808532586529E+018,4691793109,4691793109,imtutuu,1.12798113045037E+018,1.12798113045037E+018,,,,,False,0,0,0,0,1.24808532586529E+018,1.24808532586529E+018,False,False,et,,,,,,,,,1
216,8.06018198307013E+017,Tue Dec 06 06:11:28 +0000 2016,8.06018198307013E+017,8.06018198307013E+017,බැල්ලි මළා.. මන් බාරෙ ඔප්පු කරා...තව එකෙක් මළොත් සරම,False,"[0, 52]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",,,,,,8.02199277145563E+017,8.02199277145563E+017,,,,,False,0,0,0,0,8.06018198307013E+017,8.06018198307013E+017,False,False,si,,,,,,,,,0
218,5.6988435609892E+017,Mon Feb 23 15:39:53 +0000 2015,5.6988435609892E+017,5.6988435609892E+017,බැල්ලි plz,False,"[0, 10]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,2932504285,2932504285,,,,,False,2,1,0,0,5.6988435609892E+017,5.6988435609892E+017,False,False,si,,,,,,,,,1
219,1.84911910184038E+017,Wed Mar 28 07:56:49 +0000 2012,1.84911910184038E+017,1.84911910184038E+017,"බැල්ලි, කරුණාකරල! :D",False,"[0, 20]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>",,,,,,71809949,71809949,,,,,False,1,0,1,0,1.84911910184038E+017,1.84911910184038E+017,False,False,si,,,,,,,,,1
220,9.78582364703007E+017,Tue Mar 27 10:39:51 +0000 2018,9.78582364703007E+017,9.78582364703007E+017,@nwty_ck @AmashaniHerath ඇයි ඔයා එයාගෙ අයිතිකාරයද. නරක ඌරා 🐗,False,"[25, 60]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'nwty_ck', 'name': 'Chamal Kanishka', 'id': 2606933641, 'id_str': '2606933641', 'indices': [0, 8]}, {'screen_name': 'AmashaniHerath', 'name': 'Amashani Herath 🇱🇰', 'id': 889012795907244032, 'id_str': '889012795907244032', 'indices': [9, 24]}], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",9.78581343171854E+017,9.78581343171854E+017,2606933641,2606933641,nwty_ck,117391768,117391768,,,,,False,0,1,1,0,9.78580550033134E+017,9.78580550033134E+017,False,False,si,,,,,,,,,0
221,5.56865143980974E+017,Sun Jan 18 17:26:11 +0000 2015,5.56865143980974E+017,5.56865143980974E+017,අයිතිකරුවන් නොමැතිව පාරේ දමාගොස් සිටි බැල්ලි පැටවුන් 24 දෙනෙකු සොයාගෙන ඇති අතර මුන් රාජපක්ශ පවුලට අයත් බවට සැක කරයි.#lka,False,"[0, 120]","{'hashtags': [{'text': 'lka', 'indices': [116, 120]}], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",,,,,,243078503,243078503,,,,,False,1,2,0,0,5.56865143980974E+017,5.56865143980974E+017,False,False,si,,,,,,,,,0
