,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,quoted_status_id,quoted_status_id_str,quoted_status_permalink,possibly_sensitive,possibly_sensitive_editable,extended_entities,card,self_thread,label
210,1.15935528519197E+018,Thu Aug 08 06:46:54 +0000 2019,1.15935528519197E+018,1.15935528519197E+018,"හිජාබය ඇඳගෙන ඇවිල්ලා උසස් පෙළ විභාගය වංචා කරලා

https://t.co/7CHSrFPmaE https://t.co/ta6HfaSewb",False,"[0, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7CHSrFPmaE', 'expanded_url': 'https://mawbima.lk/news-more/24239', 'display_url': 'mawbima.lk/news-more/24239', 'indices': [48, 71]}], 'media': [{'id': 1159355279231922177, 'id_str': '1159355279231922177', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/EBbbe-MXsAE5doV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBbbe-MXsAE5doV.jpg', 'url': 'https://t.co/ta6HfaSewb', 'display_url': 'pic.twitter.com/ta6HfaSewb', 'expanded_url': 'https://twitter.com/mawbimaonline/status/1159355285191966720/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 600, 'focus_rects': [{'x': 0, 'y': 152, 'h': 448, 'w': 800}, {'x': 200, 'y': 0, 'h': 600, 'w': 600}, {'x': 274, 'y': 0, 'h': 600, 'w': 526}, {'x': 470, 'y': 0, 'h': 600, 'w': 300}, {'x': 0, 'y': 0, 'h': 600, 'w': 800}]}, 'sizes': {'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'orig': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'medium': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 413, 'y': 6, 'h': 39, 'w': 39}]}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3022042728,3022042728,,,,,False,25,75,19,9,1.15935528519197E+018,1.15935528519197E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1159355279231922177, 'id_str': '1159355279231922177', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/EBbbe-MXsAE5doV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EBbbe-MXsAE5doV.jpg', 'url': 'https://t.co/ta6HfaSewb', 'display_url': 'pic.twitter.com/ta6HfaSewb', 'expanded_url': 'https://twitter.com/mawbimaonline/status/1159355285191966720/photo/1', 'type': 'photo', 'original_info': {'width': 800, 'height': 600, 'focus_rects': [{'x': 0, 'y': 152, 'h': 448, 'w': 800}, {'x': 200, 'y': 0, 'h': 600, 'w': 600}, {'x': 274, 'y': 0, 'h': 600, 'w': 526}, {'x': 470, 'y': 0, 'h': 600, 'w': 300}, {'x': 0, 'y': 0, 'h': 600, 'w': 800}]}, 'sizes': {'large': {'w': 800, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}, 'features': {'large': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'orig': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'medium': {'faces': [{'x': 487, 'y': 8, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 413, 'y': 6, 'h': 39, 'w': 39}]}}, 'media_key': '3_1159355279231922177', 'ext_media_color': {'palette': [{'rgb': {'red': 185, 'green': 188, 'blue': 187}, 'percentage': 40.86}, {'rgb': {'red': 43, 'green': 33, 'blue': 27}, 'percentage': 29.89}, {'rgb': {'red': 159, 'green': 117, 'blue': 101}, 'percentage': 14.05}, {'rgb': {'red': 95, 'green': 126, 'blue': 99}, 'percentage': 3.39}, {'rgb': {'red': 77, 'green': 49, 'blue': 27}, 'percentage': 2.85}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,0
211,1.15942895607795E+018,Thu Aug 08 11:39:38 +0000 2019,1.15942895607795E+018,1.15942895607795E+018,@stranshad අනේ හුකන්න කියහන්.,False,"[11, 29]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'stranshad', 'name': 'Sanik Thuransha', 'id': 401184754, 'id_str': '401184754', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.05399567449511E+018,1.05399567449511E+018,401184754,401184754,stranshad,189878124,189878124,,,,,False,0,1,0,0,1.05399567449511E+018,1.05399567449511E+018,False,False,si,,,,,,,,,,1
212,1.27993468502453E+018,Mon Jul 06 00:26:23 +0000 2020,1.27993468502453E+018,1.27993468502453E+018,@indika27 මව් කුසෙන් අම්මා කෙනෙක් ගේ නෙමයි. උට්ටෝ තොට ලයික් ගන්න බැරි නම් රිලා ගැනිගේ පුක අස්සේ හැන්ගියන්. මෙතන පකේ වැඩ කරන්නේ නැතිව. දන්නේ නැත්නම් තමන්ව ප්‍රොමෝට් කරන්න පාසල් පල තෝ පකේ. හුකන්න තියා ගන්න එපා. තෝ නපුන්සකයා තොගේ tl එකේ ඕනෑ උට්ටටක් දා ගනින් ලයික්‌ නැති උනත් මට පයියක් ද ටෝ,False,"[10, 286]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'indika27', 'name': 'Amila Chathuranga', 'id': 150624162, 'id_str': '150624162', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.27988214851484E+018,1.27988214851484E+018,150624162,150624162,indika27,1.13870319710999E+018,1.13870319710999E+018,,,,,False,0,0,0,0,1.27960373624411E+018,1.27960373624411E+018,False,False,si,,,,,,,,,,1
213,1.20572297586302E+018,Sat Dec 14 05:35:33 +0000 2019,1.20572297586302E+018,1.20572297586302E+018,@DocaAyya හුකන්න ඩොකා,False,"[10, 21]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DocaAyya', 'name': '.', 'id': 158389439, 'id_str': '158389439', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.20571619184453E+018,1.20571619184453E+018,158389439,158389439,DocaAyya,246224922,246224922,,,,,False,0,0,1,0,1.20570826456817E+018,1.20570826456817E+018,False,False,si,,,,,,,,,,1
214,1.24886049216609E+018,Sat Apr 11 06:28:38 +0000 2020,1.24886049216609E+018,1.24886049216609E+018,@I_am_Chathu @vishiru @explosiveskull_ @TheNati81067450 කිඹි සිබින්න ගිහින් ගනන් ගත්තෙ නැති උනාම ඔහොම තමයි මල්ලි. උබ ඕවට අවුල් ගන්න එපා. ගැලපෙන කිම්ඹක් හොයාගනින්. පව් උබලා. https://t.co/XfYtoc8OIQ,False,"[56, 172]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'I_am_Chathu', 'name': '🅃🄷🄾🄼🄸 ғᴏʀ ʏᴏᴜ', 'id': 1163026373465792512, 'id_str': '1163026373465792512', 'indices': [0, 12]}, {'screen_name': 'vishiru', 'name': 'V I S H W A 🇱🇰', 'id': 186032870, 'id_str': '186032870', 'indices': [13, 21]}, {'screen_name': 'explosiveskull_', 'name': '• S A C H I •', 'id': 1039555383918964736, 'id_str': '1039555383918964736', 'indices': [22, 38]}], 'urls': [], 'media': [{'id': 1248860468837376000, 'id_str': '1248860468837376000', 'indices': [173, 196], 'media_url': 'http://pbs.twimg.com/media/EVTX-ssUYAAHXgK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVTX-ssUYAAHXgK.jpg', 'url': 'https://t.co/XfYtoc8OIQ', 'display_url': 'pic.twitter.com/XfYtoc8OIQ', 'expanded_url': 'https://twitter.com/lokuscene_/status/1248860492166090752/photo/1', 'type': 'photo', 'original_info': {'width': 902, 'height': 928, 'focus_rects': [{'x': 0, 'y': 423, 'h': 505, 'w': 902}, {'x': 0, 'y': 26, 'h': 902, 'w': 902}, {'x': 0, 'y': 0, 'h': 928, 'w': 814}, {'x': 0, 'y': 0, 'h': 928, 'w': 464}, {'x': 0, 'y': 0, 'h': 928, 'w': 902}]}, 'sizes': {'small': {'w': 661, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 902, 'h': 928, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 902, 'h': 928, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.24885477158423E+018,1.24885477158423E+018,1.16302637346579E+018,1.16302637346579E+018,I_am_Chathu,477723520,477723520,,,,,False,0,1,1,0,1.24793373667253E+018,1.24793373667253E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1248860468837376000, 'id_str': '1248860468837376000', 'indices': [173, 196], 'media_url': 'http://pbs.twimg.com/media/EVTX-ssUYAAHXgK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EVTX-ssUYAAHXgK.jpg', 'url': 'https://t.co/XfYtoc8OIQ', 'display_url': 'pic.twitter.com/XfYtoc8OIQ', 'expanded_url': 'https://twitter.com/lokuscene_/status/1248860492166090752/photo/1', 'type': 'photo', 'original_info': {'width': 902, 'height': 928, 'focus_rects': [{'x': 0, 'y': 423, 'h': 505, 'w': 902}, {'x': 0, 'y': 26, 'h': 902, 'w': 902}, {'x': 0, 'y': 0, 'h': 928, 'w': 814}, {'x': 0, 'y': 0, 'h': 928, 'w': 464}, {'x': 0, 'y': 0, 'h': 928, 'w': 902}]}, 'sizes': {'small': {'w': 661, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 902, 'h': 928, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 902, 'h': 928, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1248860468837376000', 'ext_media_color': {'palette': [{'rgb': {'red': 0, 'green': 0, 'blue': 0}, 'percentage': 97.39}, {'rgb': {'red': 114, 'green': 114, 'blue': 114}, 'percentage': 1.04}, {'rgb': {'red': 66, 'green': 11, 'blue': 28}, 'percentage': 0.76}, {'rgb': {'red': 54, 'green': 51, 'blue': 47}, 'percentage': 0.43}, {'rgb': {'red': 249, 'green': 249, 'blue': 248}, 'percentage': 0.14}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,1
215,1.22418053857283E+018,Mon Feb 03 03:59:19 +0000 2020,1.22418053857283E+018,1.22418053857283E+018,"@devinda_hemal ඊයා ඇයි ""සෙක්ස් කරන්න"" කියලා ඒ නිසඳැසේ භාවමය ගුණය අනුභව කරේ. රමණය කරන්න, සංසර්ගයේ යෙදෙන්න එහෙමත් නැත්තම් හුකන්න කියලා ලියන්න තිවුනා.",False,"[15, 147]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.22392610718483E+018,1.22392610718483E+018,1.06739928747713E+018,1.06739928747713E+018,hemal_devinda,7.53680419007046E+017,7.53680419007046E+017,,,,,False,0,2,0,0,1.22392610718483E+018,1.22392610718483E+018,False,False,si,,,,,,,,,,0
216,1.2184537222773E+018,Sat Jan 18 08:42:59 +0000 2020,1.2184537222773E+018,1.2184537222773E+018,@Chandu_original දුටු තැන හුකන්න ඕන ඕකට.. එච්චරයි.. https://t.co/ss8ju6Vcpl,False,"[17, 51]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [0, 16]}], 'urls': [], 'media': [{'id': 1218453712290619392, 'id_str': '1218453712290619392', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EOjRMhhWoAANP9x.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EOjRMhhWoAANP9x.jpg', 'url': 'https://t.co/ss8ju6Vcpl', 'display_url': 'pic.twitter.com/ss8ju6Vcpl', 'expanded_url': 'https://twitter.com/Isuru_SLfirst/status/1218453722277302272/photo/1', 'type': 'photo', 'original_info': {'width': 498, 'height': 278}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 498, 'h': 278, 'resize': 'fit'}, 'small': {'w': 498, 'h': 278, 'resize': 'fit'}, 'medium': {'w': 498, 'h': 278, 'resize': 'fit'}}, 'features': {}}]}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.21845233143348E+018,1.21845233143348E+018,1.18116930487788E+018,1.18116930487788E+018,Chandu_original,1.02757140209682E+018,1.02757140209682E+018,,,,,False,0,4,1,0,1.2184106733545E+018,1.2184106733545E+018,False,False,si,,,,,False,True,"{'media': [{'id': 1218453712290619392, 'id_str': '1218453712290619392', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EOjRMhhWoAANP9x.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EOjRMhhWoAANP9x.jpg', 'url': 'https://t.co/ss8ju6Vcpl', 'display_url': 'pic.twitter.com/ss8ju6Vcpl', 'expanded_url': 'https://twitter.com/Isuru_SLfirst/status/1218453722277302272/photo/1', 'type': 'animated_gif', 'original_info': {'width': 498, 'height': 278}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 498, 'h': 278, 'resize': 'fit'}, 'small': {'w': 498, 'h': 278, 'resize': 'fit'}, 'medium': {'w': 498, 'h': 278, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [249, 139], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/EOjRMhhWoAANP9x.mp4'}]}, 'features': {}, 'media_key': '16_1218453712290619392', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 29, 'green': 24, 'blue': 41}, 'percentage': 40.09}, {'rgb': {'red': 185, 'green': 178, 'blue': 196}, 'percentage': 16.78}, {'rgb': {'red': 34, 'green': 13, 'blue': 79}, 'percentage': 11.48}, {'rgb': {'red': 80, 'green': 31, 'blue': 27}, 'percentage': 9.87}, {'rgb': {'red': 41, 'green': 16, 'blue': 106}, 'percentage': 4.59}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,1
217,1.21059710006668E+018,Fri Dec 27 16:23:35 +0000 2019,1.21059710006668E+018,1.21059710006668E+018,සිරිසේන ලොක්කගේ පින්තූර කප්පරක් එඩිට් ගහපු උන් නන්දසේන ලොක්කගේ එක පික්ස් එකක් එඩිට් වෙලා ආවම ඒක ශෙයාර් කල අපිව CID ගෙනියනවලු. කාටද බන් මෙව්වා කියන්නේ. උන් වහල්ලු වගේ හිටියට අපිටත් එහෙම ඉන්නද කියන්නේ. අපිනම් ඉදී ඒම🤣🤣🤣,False,"[0, 216]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,329826075,329826075,,,,,False,0,0,1,0,1.21059710006668E+018,1.21059710006668E+018,False,False,si,,,,,,,,,,0
218,1.32438812775932E+018,Thu Nov 05 16:28:30 +0000 2020,1.32438812775932E+018,1.32438812775932E+018,@lllochana ඇයි බැරි නිසා උඹේ ගෑනිවත් එවන්නද?😂පොන්නයෙක් ගහලා පේනවානෙ මේ විදින දුක 😂 උබේ ගෑනිවවත් එව්වම බැලන්ස් ගන්න තමයි අමාරු.😂,False,"[11, 127]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lllochana', 'name': 'P A H A N', 'id': 1205386025746358274, 'id_str': '1205386025746358274', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.32438702342416E+018,1.32438702342416E+018,1.20538602574636E+018,1.20538602574636E+018,lllochana,7.21058516958519E+017,7.21058516958519E+017,,,,,False,0,0,1,0,1.32435875686027E+018,1.32435875686027E+018,False,False,si,,,,,,,,,,1
219,1.36737361470665E+018,Thu Mar 04 07:17:28 +0000 2021,1.36737361470665E+018,1.36737361470665E+018,සම්මත උනත් අසම්මත උනත් දැනෙන තැන නවතින එකයි ආදරේ කියලා කියපු එකෙක් නැද්ද බෙහෙතකට හොයාගන්න 🧳🤭,False,"[0, 92]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,247162345,247162345,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,2,52,14,1,1.36737361470665E+018,1.36737361470665E+018,False,False,si,,,,,,,,,,1
220,1.24403808742593E+018,Sat Mar 28 23:06:07 +0000 2020,1.24403808742593E+018,1.24403808742593E+018,@NoughtyLk හුකන්න ......,False,"[11, 24]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NoughtyLk', 'name': 'Noughty.LK 💋', 'id': 1224921114792558594, 'id_str': '1224921114792558594', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.24384712244695E+018,1.24384712244695E+018,1.22492111479256E+018,1.22492111479256E+018,NoughtyLk,7.67436013673206E+017,7.67436013673206E+017,,,,,False,0,1,0,0,1.24384712244695E+018,1.24384712244695E+018,False,False,si,,,,,,,,,,1
223,1.30393114300415E+018,Thu Sep 10 05:39:45 +0000 2020,1.30393114300415E+018,1.30393114300415E+018,මහා විසාල ගානක් දීල හනිමුං එකකට යනේකෙන් ලබන විසේස විනෝදේ මට ලබනාත්මෙ වත් වැටහෙය් ද මන්ද ..,False,"[0, 90]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,"{'id': '173c2bb9d42baaa5', 'url': 'https://api.twitter.com/1.1/geo/id/173c2bb9d42baaa5.json', 'place_type': 'country', 'name': 'Sri Lanka', 'full_name': 'Sri Lanka', 'country_code': 'LK', 'country': 'Sri Lanka', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[79.6505263, 5.9213829], [81.8787816, 5.9213829], [81.8787816, 9.8359375], [79.6505263, 9.8359375]]]}, 'attributes': {}}",,False,1,34,3,0,1.30393114300415E+018,1.30393114300415E+018,False,False,si,,,,,,,,,,0
224,3.62489039460372E+017,Wed Jul 31 08:24:56 +0000 2013,3.62489039460372E+017,3.62489039460372E+017,උඩ පැන පැන හුකන්න ආසද මේකිට ?  Baduwa - බඩුව   https://t.co/jD5bgh128z http://t.co/LtCXV4XofL,False,"[0, 93]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jD5bgh128z', 'expanded_url': 'https://www.facebook.com/ishara.madhubashini.1', 'display_url': 'facebook.com/ishara.madhuba…', 'indices': [47, 70]}, {'url': 'http://t.co/LtCXV4XofL', 'expanded_url': 'http://fb.me/2IyqyHcgC', 'display_url': 'fb.me/2IyqyHcgC', 'indices': [71, 93]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,1068996679,1068996679,,,,,False,0,0,0,0,3.62489039460372E+017,3.62489039460372E+017,False,False,si,,,,,False,True,,,,1
